temperature_c,gas_raw,water_level_cm,acceleration_x_ms2,acceleration_y_ms2,acceleration_z_ms2,sos,risk_level,scenario
51.8,169.0,5.8,0.22,-0.05,9.79,False,MEDIUM,overheat
51.8,171.0,5.7,0.14,-0.42,9.56,False,MEDIUM,overheat
52.6,180.0,5.7,0.06,-0.01,9.9,False,MEDIUM,overheat
52.8,183.0,5.6,-0.31,-0.2,9.75,False,MEDIUM,overheat
51.5,186.0,5.5,-0.13,0.12,9.84,False,MEDIUM,overheat
52.5,186.0,5.1,-0.49,0.04,9.94,False,MEDIUM,overheat
52.3,184.0,5.1,-0.05,-0.4,10.04,False,MEDIUM,overheat
51.4,183.0,5.5,-0.14,-0.15,9.59,False,MEDIUM,overheat
53.6,190.0,5.5,0.4,0.1,10.09,False,MEDIUM,overheat
53.8,188.0,5.5,-0.12,0.25,9.85,False,MEDIUM,overheat
52.8,189.0,5.3,-0.0,0.18,9.89,False,MEDIUM,overheat
52.9,194.0,5.2,-0.02,-0.04,9.57,False,MEDIUM,overheat
51.3,182.0,5.3,-0.21,0.0,10.0,False,MEDIUM,overheat
51.7,183.0,5.8,0.37,0.12,10.3,False,MEDIUM,overheat
53.7,179.0,6.1,0.4,0.03,9.76,False,MEDIUM,overheat
53.2,179.0,5.8,-0.25,0.08,9.85,False,MEDIUM,overheat
52.1,180.0,5.7,0.09,-0.27,9.91,False,MEDIUM,overheat
52.8,181.0,5.8,-0.04,-0.01,10.03,False,MEDIUM,overheat
52.1,174.0,5.9,-0.24,-0.33,9.46,False,MEDIUM,overheat
52.5,183.0,6.0,0.07,0.11,9.61,False,MEDIUM,overheat
53.4,190.0,5.9,0.1,-0.26,9.56,False,MEDIUM,overheat
52.2,198.0,5.7,0.14,0.31,9.62,False,MEDIUM,overheat
53.3,205.0,6.1,0.06,-0.03,9.98,False,MEDIUM,overheat
52.3,210.0,5.8,-0.03,0.19,9.53,False,MEDIUM,overheat
53.4,207.0,5.8,0.04,-0.09,9.5,False,MEDIUM,overheat
55.6,210.0,5.6,0.22,-0.35,9.37,False,MEDIUM,overheat
53.5,207.0,5.4,-0.16,0.22,9.97,False,MEDIUM,overheat
53.4,207.0,5.7,-0.03,0.03,9.74,False,MEDIUM,overheat
54.7,216.0,5.5,0.04,0.15,9.86,False,MEDIUM,overheat
53.4,218.0,6.0,-0.11,0.17,9.92,False,MEDIUM,overheat
51.0,221.0,5.7,0.0,-0.02,10.04,False,MEDIUM,overheat
52.1,228.0,5.7,-0.19,-0.06,9.69,False,MEDIUM,overheat
52.9,227.0,5.4,0.36,0.39,9.82,False,MEDIUM,overheat
53.2,229.0,5.3,0.25,-0.01,9.58,False,MEDIUM,overheat
52.8,224.0,5.4,-0.25,-0.15,9.69,False,MEDIUM,overheat
54.0,221.0,5.4,-0.06,-0.47,9.66,False,MEDIUM,overheat
53.1,218.0,5.2,-0.18,-0.15,9.92,False,MEDIUM,overheat
55.1,213.0,5.0,-0.34,-0.1,9.47,False,MEDIUM,overheat
53.9,214.0,5.4,-0.15,0.15,9.83,False,MEDIUM,overheat
52.5,202.0,5.4,0.2,-0.02,9.61,False,MEDIUM,overheat
53.7,206.0,4.9,0.29,0.09,9.89,False,MEDIUM,overheat
55.2,200.0,5.0,0.37,0.03,9.67,False,MEDIUM,overheat
53.2,202.0,4.9,0.08,-0.04,9.6,False,MEDIUM,overheat
53.0,204.0,4.9,-0.17,0.2,10.23,False,MEDIUM,overheat
52.8,200.0,5.0,-0.04,0.21,9.7,False,MEDIUM,overheat
55.5,201.0,5.0,0.17,-0.2,9.84,False,MEDIUM,overheat
55.6,204.0,4.8,0.05,-0.02,10.1,False,MEDIUM,overheat
55.0,209.0,4.6,0.17,-0.0,9.98,False,MEDIUM,overheat
54.8,209.0,4.5,-0.0,-0.06,9.64,False,MEDIUM,overheat
53.4,202.0,4.5,0.19,0.08,9.68,False,MEDIUM,overheat
54.8,196.0,4.6,0.21,0.07,9.84,False,MEDIUM,overheat
54.2,196.0,4.5,-0.26,-0.26,9.66,False,MEDIUM,overheat
53.8,193.0,4.8,0.1,0.36,9.8,False,MEDIUM,overheat
54.2,193.0,4.8,-0.07,-0.15,10.18,False,MEDIUM,overheat
54.9,199.0,5.2,-0.36,0.0,10.3,False,MEDIUM,overheat
53.9,201.0,5.2,0.06,0.18,9.98,False,MEDIUM,overheat
54.4,198.0,5.3,0.08,-0.07,10.06,False,MEDIUM,overheat
54.8,202.0,5.5,0.23,0.02,9.91,False,MEDIUM,overheat
55.5,209.0,5.2,0.16,0.3,9.63,False,MEDIUM,overheat
55.3,211.0,5.1,-0.33,-0.11,9.94,False,MEDIUM,overheat
57.6,219.0,5.4,0.36,-0.16,9.93,False,MEDIUM,overheat
27.92,209.03,4.78,-0.03,-0.17,9.45,False,LOW,fall
28.08,198.45,5.36,0.19,0.14,9.89,False,LOW,fall
27.53,207.55,4.54,-0.1,-0.19,9.97,False,LOW,fall
28.2,199.61,4.88,0.15,-0.11,9.52,False,LOW,fall
27.29,212.01,4.53,-0.04,0.23,9.48,False,LOW,fall
27.39,207.92,4.64,0.5,-0.53,0.96,False,MEDIUM,fall
27.97,199.33,4.74,0.82,-0.08,0.02,False,MEDIUM,fall
28.12,198.83,5.11,-0.16,-0.48,0.71,False,MEDIUM,fall
28.52,186.75,5.02,21.84,13.17,22.15,False,MEDIUM,fall
27.79,206.77,5.14,20.2,19.06,34.0,False,MEDIUM,fall
27.65,208.24,5.09,5.18,1.51,2.86,False,LOW,fall
28.0,188.3,5.31,5.36,1.66,3.33,False,LOW,fall
28.27,202.7,4.82,5.35,0.91,5.05,False,MEDIUM,fall
27.4,184.8,5.52,5.95,2.45,4.75,False,MEDIUM,fall
27.72,182.91,5.05,6.79,0.77,5.15,False,MEDIUM,fall
27.75,196.08,5.12,7.53,1.19,2.75,False,LOW,fall
28.75,192.11,5.42,5.62,1.6,4.15,False,MEDIUM,fall
28.64,212.53,4.56,7.42,1.72,6.21,False,MEDIUM,fall
28.86,199.67,4.64,5.82,1.57,3.1,False,LOW,fall
28.15,190.01,5.25,5.47,0.77,3.65,False,LOW,fall
27.72,188.68,5.04,0.27,-0.29,9.4,False,LOW,fall
28.28,194.35,5.45,-0.16,0.12,9.72,False,LOW,fall
27.6,208.99,5.15,0.05,0.18,9.58,False,LOW,fall
27.37,207.95,4.48,-0.14,-0.1,10.06,False,LOW,fall
28.57,216.26,4.72,0.13,0.21,9.81,False,LOW,fall
28.12,194.27,5.13,1.11,0.3,9.59,False,LOW,fall
28.42,197.74,5.45,-0.25,0.04,9.51,False,LOW,fall
29.18,203.46,4.92,0.07,0.21,9.89,False,LOW,fall
27.6,199.54,5.12,0.22,0.35,9.07,False,LOW,fall
28.18,203.11,4.62,-0.02,-0.24,9.94,False,LOW,fall
27.86,202.17,4.82,-0.01,-0.24,10.12,True,MEDIUM,sos
28.06,211.25,5.16,-0.32,-0.09,9.93,True,MEDIUM,sos
27.54,196.53,5.02,0.12,0.32,10.02,True,MEDIUM,sos
28.7,190.92,5.43,0.14,0.02,10.19,True,MEDIUM,sos
27.55,204.92,5.35,-0.07,-0.3,10.02,True,MEDIUM,sos
28.47,228.36,4.94,0.42,0.5,10.02,True,MEDIUM,sos
27.03,230.8,4.65,-0.77,0.55,9.54,True,MEDIUM,sos
29.16,249.57,5.24,0.41,0.32,9.4,True,MEDIUM,sos
30.01,264.79,5.66,0.39,0.12,9.8,True,MEDIUM,sos
32.41,292.69,5.05,0.11,0.15,10.23,True,MEDIUM,sos
29.02,304.12,4.51,0.36,0.12,9.98,True,MEDIUM,sos
30.74,322.81,5.0,0.18,-0.32,10.03,True,MEDIUM,sos
32.55,327.71,5.29,-0.51,0.1,9.9,True,MEDIUM,sos
32.47,338.93,4.76,-0.18,0.27,9.85,True,MEDIUM,sos
29.88,369.26,4.54,0.59,-0.2,9.82,True,MEDIUM,sos
33.1,393.57,5.25,-0.05,-0.03,9.78,True,MEDIUM,sos
32.34,416.04,5.11,-0.31,0.16,9.72,True,MEDIUM,sos
32.98,431.67,4.76,-0.11,0.14,9.74,True,MEDIUM,sos
34.67,465.78,4.99,0.05,-0.44,9.61,True,MEDIUM,sos
34.69,500.06,5.11,-0.46,0.24,10.24,True,MEDIUM,sos
34.1,529.75,4.5,0.06,-0.35,10.2,True,MEDIUM,sos
36.11,521.46,4.71,0.31,-0.38,9.87,True,MEDIUM,sos
35.37,550.02,5.21,0.51,-0.31,10.02,True,MEDIUM,sos
37.06,547.94,4.76,0.16,-0.17,9.86,True,MEDIUM,sos
37.02,616.96,4.86,-0.09,0.02,9.98,True,HIGH,sos
26.62,182.17,5.55,0.62,-0.13,9.92,False,LOW,combined
28.96,226.75,6.47,-0.3,0.57,9.89,False,LOW,combined
26.92,252.08,6.4,-0.19,0.15,9.43,False,LOW,combined
29.27,244.37,6.79,0.32,-0.23,9.49,False,LOW,combined
31.34,241.2,9.27,0.33,0.13,10.26,False,LOW,combined
30.41,300.99,9.48,-0.22,-0.32,10.25,False,LOW,combined
32.63,299.47,9.71,-0.18,-0.47,9.63,False,LOW,combined
32.93,318.83,11.48,0.17,-0.57,9.76,False,LOW,combined
33.05,302.11,12.06,-0.01,0.09,9.79,False,LOW,combined
33.86,366.8,13.3,-0.4,0.36,10.03,False,LOW,combined
33.05,330.5,13.94,-0.0,0.33,9.7,False,LOW,combined
32.74,371.67,14.43,-0.14,-0.06,9.77,False,LOW,combined
35.5,355.29,14.77,0.11,-0.3,9.67,False,LOW,combined
37.71,386.94,16.76,0.33,-0.08,9.57,False,LOW,combined
36.39,401.08,16.79,-0.29,0.48,9.86,False,LOW,combined
36.93,426.74,19.02,0.1,0.28,9.76,False,LOW,combined
38.5,469.4,18.49,0.0,0.34,10.15,False,MEDIUM,combined
38.95,471.9,19.09,0.15,-0.05,9.86,False,MEDIUM,combined
40.22,460.44,20.34,0.7,-0.13,10.0,False,MEDIUM,combined
39.12,474.69,21.65,0.65,-0.41,9.38,False,MEDIUM,combined
38.73,482.27,22.87,0.61,-0.07,10.0,False,MEDIUM,combined
41.5,520.52,22.92,-0.3,0.16,9.87,False,MEDIUM,combined
40.94,540.49,23.54,0.28,0.31,10.01,False,MEDIUM,combined
42.09,528.16,25.85,-0.12,-0.38,9.58,False,MEDIUM,combined
42.36,561.22,26.58,-0.25,-0.04,9.5,False,MEDIUM,combined
43.97,584.3,26.75,-0.18,0.41,9.47,False,MEDIUM,combined
45.19,607.7,27.69,0.18,-0.06,9.83,False,HIGH,combined
45.76,598.06,28.6,0.5,-0.63,9.75,False,HIGH,combined
47.37,645.95,29.07,-0.01,0.15,9.95,False,HIGH,combined
45.22,626.68,30.2,0.3,-0.16,9.3,True,CRITICAL,combined
46.63,647.63,31.78,-0.07,-0.08,9.49,True,CRITICAL,combined
45.25,647.7,32.39,0.08,0.28,10.21,True,CRITICAL,combined
49.25,672.19,32.74,0.18,0.05,9.84,True,CRITICAL,combined
48.91,679.65,35.3,-0.07,-0.34,10.45,True,CRITICAL,combined
49.88,713.32,34.6,0.47,0.28,10.21,True,CRITICAL,combined
47.59,715.26,35.82,0.19,0.29,9.79,True,CRITICAL,combined
49.52,744.33,36.87,0.35,0.47,9.59,True,CRITICAL,combined
51.07,778.17,37.96,0.03,-0.1,9.4,True,CRITICAL,combined
52.02,780.15,37.8,0.42,0.22,9.72,True,CRITICAL,combined
53.37,800.35,39.73,-0.25,-0.29,9.51,True,CRITICAL,combined
26.9,209.37,5.27,0.09,0.04,9.92,False,LOW,fall
28.19,211.7,5.14,0.05,-0.12,9.85,False,LOW,fall
27.86,207.02,5.42,0.0,0.13,10.01,False,LOW,fall
28.45,196.49,4.93,0.09,-0.09,9.89,False,LOW,fall
28.01,193.18,5.17,-0.22,-0.07,9.81,False,LOW,fall
28.51,197.3,5.33,-0.85,-0.14,0.35,False,MEDIUM,fall
27.83,208.59,4.69,-0.55,1.14,0.94,False,MEDIUM,fall
28.69,188.3,5.3,-0.3,-1.22,1.42,False,MEDIUM,fall
28.12,205.7,5.16,20.12,27.42,42.31,False,MEDIUM,fall
28.24,196.09,5.7,25.98,17.36,21.65,False,MEDIUM,fall
28.31,190.51,5.19,5.95,1.12,2.61,False,LOW,fall
27.89,202.4,5.28,6.57,0.78,4.09,False,MEDIUM,fall
27.34,200.73,4.64,6.26,0.84,3.04,False,LOW,fall
28.15,195.7,4.72,6.6,2.1,3.78,False,LOW,fall
28.79,192.64,4.92,5.46,2.02,4.81,False,MEDIUM,fall
28.02,195.3,5.12,5.84,1.27,3.72,False,LOW,fall
27.3,210.45,4.52,5.48,0.96,5.71,False,MEDIUM,fall
28.31,206.92,4.55,5.61,2.0,3.34,False,LOW,fall
27.23,209.46,4.84,6.44,1.08,3.67,False,LOW,fall
28.34,202.56,5.05,6.19,1.16,4.92,False,MEDIUM,fall
27.55,197.98,5.22,-0.31,0.56,9.5,False,LOW,fall
28.11,191.46,5.43,-0.49,0.16,9.98,False,LOW,fall
29.16,192.51,4.62,0.26,-0.03,10.43,False,LOW,fall
28.49,208.84,5.16,0.13,0.27,8.98,False,LOW,fall
28.04,207.34,5.02,0.14,0.23,9.78,False,LOW,fall
29.18,202.63,5.03,-0.17,0.13,10.0,False,LOW,fall
28.36,212.46,4.76,0.24,0.24,9.61,False,LOW,fall
28.77,193.5,5.07,-0.08,-0.36,10.48,False,LOW,fall
28.18,204.11,5.02,0.43,0.26,9.66,False,LOW,fall
27.37,193.99,5.06,-0.18,0.21,10.22,False,LOW,fall
28.68,202.69,4.91,0.17,-0.15,10.13,True,MEDIUM,sos
28.42,209.34,5.17,-0.07,-0.35,9.46,True,MEDIUM,sos
28.76,193.93,4.83,-0.12,0.14,9.68,True,MEDIUM,sos
27.88,194.53,4.51,0.25,0.29,9.63,True,MEDIUM,sos
27.55,199.15,4.7,-0.17,0.3,9.7,True,MEDIUM,sos
29.77,208.78,5.29,-0.34,-0.02,9.83,True,MEDIUM,sos
29.45,194.09,4.79,0.12,0.35,9.81,True,MEDIUM,sos
27.63,222.71,4.67,0.2,0.34,10.18,True,MEDIUM,sos
29.81,282.01,4.75,0.16,-0.13,9.17,True,MEDIUM,sos
29.09,304.62,4.98,-0.22,0.23,9.61,True,MEDIUM,sos
30.21,306.01,4.53,-0.09,-0.04,9.87,True,MEDIUM,sos
31.46,322.05,4.85,0.05,0.04,9.2,True,MEDIUM,sos
32.11,354.36,5.04,-0.46,0.55,10.06,True,MEDIUM,sos
31.38,360.07,4.93,0.35,0.24,9.83,True,MEDIUM,sos
35.05,340.24,5.1,-0.45,-0.04,9.65,True,MEDIUM,sos
31.92,375.9,5.08,0.07,0.08,10.02,True,MEDIUM,sos
33.53,396.59,4.93,-0.27,0.4,9.71,True,MEDIUM,sos
35.43,433.33,5.08,-0.19,0.24,9.79,True,MEDIUM,sos
35.77,454.06,4.9,-0.21,0.51,9.79,True,MEDIUM,sos
35.9,475.38,4.97,-0.14,0.02,9.15,True,MEDIUM,sos
35.33,486.54,5.06,0.29,0.27,9.93,True,MEDIUM,sos
36.17,539.59,4.73,0.54,-0.22,10.11,True,MEDIUM,sos
35.54,566.23,5.33,0.7,0.02,9.83,True,MEDIUM,sos
34.78,594.85,5.12,-0.01,-0.21,9.93,True,MEDIUM,sos
36.74,592.39,5.05,0.04,0.46,9.79,True,MEDIUM,sos
29.38,220.84,4.4,-0.52,0.12,10.32,False,LOW,combined
27.83,227.04,5.56,0.07,-0.49,9.38,False,LOW,combined
29.56,249.77,6.51,0.02,0.08,9.51,False,LOW,combined
29.49,244.92,7.25,-0.48,-0.21,10.1,False,LOW,combined
29.66,253.93,9.65,-0.1,0.26,9.32,False,LOW,combined
32.04,283.48,8.9,0.08,-0.18,9.92,False,LOW,combined
31.93,289.91,10.97,0.56,0.27,9.74,False,LOW,combined
32.95,316.43,11.76,-0.21,-0.25,8.81,False,LOW,combined
33.02,300.55,12.41,-0.06,-0.01,9.85,False,LOW,combined
32.15,318.99,12.78,-0.33,0.33,9.73,False,LOW,combined
33.68,324.03,13.97,0.13,0.74,9.95,False,LOW,combined
33.79,369.93,13.8,0.13,0.09,9.37,False,LOW,combined
36.78,377.39,14.92,0.09,-0.09,9.86,False,LOW,combined
35.63,396.2,16.77,-0.06,0.09,9.85,False,LOW,combined
36.88,416.47,16.8,0.11,0.12,9.43,False,LOW,combined
38.27,431.07,18.53,0.45,-0.35,10.68,False,MEDIUM,combined
37.63,449.44,18.79,0.05,-0.39,9.82,False,LOW,combined
39.36,450.59,19.79,-0.02,-0.08,9.7,False,MEDIUM,combined
39.85,460.32,20.85,0.88,-0.03,9.73,False,MEDIUM,combined
37.79,491.25,21.31,-0.5,-0.21,9.21,False,LOW,combined
41.13,491.5,22.05,-0.03,0.62,9.43,False,MEDIUM,combined
40.01,534.59,23.9,0.04,-0.35,9.96,False,MEDIUM,combined
42.05,521.82,24.13,-0.16,-0.59,9.39,False,MEDIUM,combined
43.78,526.86,25.32,0.19,0.04,9.55,False,MEDIUM,combined
41.93,582.76,25.66,0.1,-0.08,9.9,False,MEDIUM,combined
42.91,597.28,27.14,-0.19,-0.34,9.89,False,MEDIUM,combined
45.27,609.8,27.96,-0.0,-0.42,9.76,False,HIGH,combined
46.78,613.46,29.13,0.31,-0.16,9.86,False,HIGH,combined
45.75,645.96,29.88,-0.44,-0.11,9.7,False,HIGH,combined
45.62,653.28,30.08,-0.47,-0.46,9.5,True,CRITICAL,combined
46.73,660.92,31.15,-0.3,-0.14,9.57,True,CRITICAL,combined
47.75,692.61,31.78,-0.04,-0.13,10.38,True,CRITICAL,combined
46.11,697.02,32.94,-0.5,-0.09,9.76,True,CRITICAL,combined
48.59,690.45,33.56,0.76,-0.02,10.21,True,CRITICAL,combined
47.51,744.49,35.0,-0.41,0.18,10.0,True,CRITICAL,combined
50.53,723.18,35.16,0.1,0.0,9.98,True,CRITICAL,combined
50.37,732.6,35.58,-0.23,-0.14,10.06,True,CRITICAL,combined
49.45,778.8,37.42,-0.18,-0.17,9.34,True,CRITICAL,combined
51.65,751.47,38.67,0.24,-0.13,9.67,True,CRITICAL,combined
53.24,787.05,39.02,-0.25,-0.33,9.85,True,CRITICAL,combined
28.06,210.91,5.16,-0.03,0.09,9.59,False,LOW,fall
27.54,170.53,5.41,0.28,-0.24,9.61,False,LOW,fall
27.62,193.24,5.38,-0.02,-0.29,10.22,False,LOW,fall
28.62,202.21,5.31,-0.04,0.22,9.67,False,LOW,fall
27.84,204.41,5.16,-0.18,0.1,9.85,False,LOW,fall
28.06,180.68,5.09,-0.15,-0.46,0.77,False,MEDIUM,fall
27.31,183.36,4.87,0.48,-0.38,0.78,False,MEDIUM,fall
28.14,199.79,5.36,0.78,0.38,1.09,False,MEDIUM,fall
28.16,191.37,4.98,28.57,19.75,41.74,False,MEDIUM,fall
28.12,198.13,4.82,21.08,19.55,33.48,False,MEDIUM,fall
28.94,211.9,5.22,5.39,1.67,6.14,False,MEDIUM,fall
27.03,193.95,5.31,4.62,1.49,4.52,False,MEDIUM,fall
27.63,192.32,5.51,7.41,1.21,6.5,False,MEDIUM,fall
28.9,201.18,5.53,7.08,1.73,3.59,False,LOW,fall
28.15,199.55,5.04,5.81,1.29,3.1,False,LOW,fall
27.3,195.63,5.12,5.23,0.82,5.41,False,MEDIUM,fall
28.5,210.5,5.45,6.09,0.72,4.66,False,MEDIUM,fall
27.79,198.14,4.88,4.16,2.3,3.54,False,LOW,fall
27.93,196.99,5.12,4.26,1.89,3.76,False,LOW,fall
28.13,187.03,5.18,4.58,1.22,2.57,False,LOW,fall
28.31,200.4,5.31,0.32,0.23,9.99,False,LOW,fall
27.58,189.28,5.4,0.44,-0.52,10.1,False,LOW,fall
26.8,188.27,4.71,0.06,-0.44,9.82,False,LOW,fall
27.85,205.99,5.39,0.05,0.48,10.38,False,LOW,fall
27.93,201.35,4.87,0.18,0.15,10.21,False,LOW,fall
28.01,202.56,5.52,-0.66,-0.05,10.18,False,LOW,fall
27.57,192.89,5.29,0.15,0.64,10.04,False,LOW,fall
27.9,210.6,5.26,0.04,-0.5,9.91,False,LOW,fall
28.11,193.49,5.01,0.2,0.13,10.19,False,LOW,fall
28.31,208.14,4.54,0.6,-0.06,9.82,False,LOW,fall
27.86,198.34,5.41,0.04,0.37,9.81,True,MEDIUM,sos
28.1,178.94,4.91,0.29,-0.21,9.99,True,MEDIUM,sos
28.39,187.87,5.03,0.13,-0.03,9.94,True,MEDIUM,sos
27.5,200.52,4.65,0.04,0.01,9.53,True,MEDIUM,sos
27.92,200.23,5.11,-0.07,0.32,9.74,True,MEDIUM,sos
27.9,221.1,5.11,-0.2,0.25,9.27,True,MEDIUM,sos
26.12,191.43,4.64,0.22,-0.67,9.71,True,MEDIUM,sos
28.87,265.88,4.37,0.6,0.11,9.56,True,MEDIUM,sos
29.28,274.22,4.34,0.1,0.51,9.95,True,MEDIUM,sos
28.87,264.89,5.03,-0.17,-0.03,10.08,True,MEDIUM,sos
29.82,292.41,5.15,-0.22,-0.25,9.99,True,MEDIUM,sos
31.03,343.2,4.98,0.01,-0.2,9.5,True,MEDIUM,sos
32.22,317.59,5.34,-0.31,-0.13,9.73,True,MEDIUM,sos
31.11,356.11,5.44,0.34,1.12,10.2,True,MEDIUM,sos
31.83,381.72,4.66,0.0,-0.29,10.15,True,MEDIUM,sos
33.01,390.37,4.72,0.35,-0.12,9.62,True,MEDIUM,sos
33.25,467.94,5.11,-0.31,-0.02,10.08,True,MEDIUM,sos
34.18,447.01,4.7,0.03,0.26,10.31,True,MEDIUM,sos
34.31,465.13,4.62,-0.2,0.1,9.99,True,MEDIUM,sos
35.68,456.73,5.07,-0.37,-0.17,9.89,True,MEDIUM,sos
37.29,505.48,4.49,-0.52,-0.45,9.54,True,MEDIUM,sos
36.62,484.28,5.25,0.42,0.33,10.0,True,MEDIUM,sos
36.92,511.94,5.13,-0.1,0.31,9.89,True,MEDIUM,sos
37.88,577.73,4.75,-0.17,-0.57,10.13,True,MEDIUM,sos
39.04,609.91,4.82,0.31,-0.22,9.6,True,HIGH,sos
26.1,195.03,5.55,-0.08,-0.03,9.34,False,LOW,combined
27.24,202.61,5.05,-0.44,-0.18,9.78,False,LOW,combined
32.53,229.66,6.42,-0.15,-0.23,9.82,False,LOW,combined
28.1,234.84,7.6,0.41,-0.06,10.13,False,LOW,combined
29.49,253.75,8.39,0.3,-0.05,9.5,False,LOW,combined
31.03,272.4,9.16,-0.13,0.36,9.88,False,LOW,combined
32.84,273.53,11.06,-0.17,-0.16,9.81,False,LOW,combined
32.75,303.77,11.25,0.04,0.28,9.46,False,LOW,combined
32.71,299.5,11.47,-0.46,0.01,9.97,False,LOW,combined
33.27,345.04,13.49,-0.43,0.4,9.38,False,LOW,combined
32.45,330.14,13.6,-0.19,-0.01,9.72,False,LOW,combined
36.75,365.57,14.07,0.09,0.33,9.95,False,LOW,combined
35.66,398.91,15.64,0.02,-0.21,9.55,False,LOW,combined
36.74,399.35,16.59,0.18,0.26,10.31,False,LOW,combined
36.59,436.8,16.44,0.36,0.01,10.19,False,LOW,combined
37.91,432.92,18.16,-0.01,-0.16,10.2,False,LOW,combined
36.65,432.65,18.38,0.12,-0.05,9.87,False,LOW,combined
39.05,445.69,20.45,-0.37,-0.16,9.54,False,MEDIUM,combined
38.44,476.19,20.26,0.65,-0.48,9.9,False,MEDIUM,combined
40.37,476.42,21.98,-0.26,0.15,10.31,False,MEDIUM,combined
40.05,510.46,21.69,0.04,0.4,10.14,False,MEDIUM,combined
41.08,521.34,23.82,0.22,-0.2,9.93,False,MEDIUM,combined
41.54,536.53,24.15,0.09,-0.25,9.26,False,MEDIUM,combined
42.65,555.19,25.31,0.18,-0.68,9.73,False,MEDIUM,combined
43.07,529.56,25.81,-0.43,-0.09,9.65,False,MEDIUM,combined
44.31,574.11,27.13,-0.02,-0.0,9.76,False,MEDIUM,combined
45.1,578.14,28.2,-0.12,-0.16,9.98,False,HIGH,combined
43.86,588.4,28.9,-0.32,0.07,9.52,False,MEDIUM,combined
44.9,600.0,29.12,-0.42,-0.05,9.76,False,HIGH,combined
46.78,642.23,30.94,0.49,0.24,9.97,True,CRITICAL,combined
47.79,632.77,31.43,0.11,-0.16,10.0,True,CRITICAL,combined
49.6,663.64,31.85,-0.22,-0.01,9.38,True,CRITICAL,combined
47.56,668.72,33.0,-0.05,0.22,10.08,True,CRITICAL,combined
49.48,691.25,34.59,0.2,-0.28,10.16,True,CRITICAL,combined
49.01,712.53,35.12,0.18,-0.05,9.65,True,CRITICAL,combined
50.27,711.38,35.73,0.32,-0.02,10.2,True,CRITICAL,combined
50.29,742.49,36.17,-0.78,-0.22,9.54,True,CRITICAL,combined
52.76,745.25,37.4,0.16,-0.36,9.51,True,CRITICAL,combined
53.75,757.23,38.65,-0.52,-0.0,9.3,True,CRITICAL,combined
51.98,793.38,39.56,0.34,-0.05,9.54,True,CRITICAL,combined
29.19,191.1,5.39,0.11,-0.1,9.7,False,LOW,fall
28.3,208.48,4.79,0.24,0.12,9.84,False,LOW,fall
28.32,198.73,5.04,-0.46,0.04,9.94,False,LOW,fall
28.75,207.48,5.2,0.16,0.15,9.83,False,LOW,fall
27.78,189.18,5.23,0.04,0.08,9.74,False,LOW,fall
27.81,193.74,5.2,-0.47,-0.26,0.35,False,MEDIUM,fall
28.6,217.43,4.96,-0.07,0.28,0.36,False,MEDIUM,fall
27.82,202.94,4.81,0.33,-0.41,0.36,False,MEDIUM,fall
28.06,189.64,5.31,21.41,9.8,17.88,False,MEDIUM,fall
28.43,201.32,4.87,27.29,13.53,34.14,False,MEDIUM,fall
28.36,197.39,5.01,3.89,2.57,5.03,False,MEDIUM,fall
27.88,198.96,4.55,6.52,1.53,5.28,False,MEDIUM,fall
27.79,193.11,4.85,5.76,1.13,4.28,False,MEDIUM,fall
28.96,206.63,4.83,5.44,0.73,4.06,False,MEDIUM,fall
28.26,209.72,4.82,5.68,1.87,3.52,False,LOW,fall
26.62,192.35,4.73,6.47,1.63,4.23,False,MEDIUM,fall
28.56,213.27,5.06,7.11,1.52,4.3,False,MEDIUM,fall
27.64,190.04,5.19,5.44,1.77,4.4,False,MEDIUM,fall
27.69,206.29,5.42,6.18,1.84,3.03,False,LOW,fall
28.71,211.02,5.44,5.37,0.71,4.64,False,MEDIUM,fall
28.1,219.99,4.66,-0.27,-0.0,9.5,False,LOW,fall
27.66,195.39,5.14,0.29,-0.03,9.81,False,LOW,fall
28.1,212.9,4.83,-0.02,0.06,9.84,False,LOW,fall
28.67,198.76,5.16,0.33,-0.33,10.01,False,LOW,fall
28.69,207.33,4.83,-0.11,0.23,10.12,False,LOW,fall
27.88,209.69,4.74,-0.22,-0.22,10.36,False,LOW,fall
27.89,209.39,4.7,0.11,0.24,9.71,False,LOW,fall
28.47,194.33,4.61,-0.82,0.33,9.61,False,LOW,fall
27.49,214.89,5.05,-0.18,0.41,9.49,False,LOW,fall
27.79,192.18,4.78,-0.12,-0.2,9.98,False,LOW,fall
28.22,198.53,4.86,-0.41,-0.17,9.8,True,MEDIUM,sos
28.08,186.56,5.0,0.09,0.07,9.95,True,MEDIUM,sos
27.28,199.99,4.77,0.27,-0.17,10.06,True,MEDIUM,sos
28.18,201.53,5.19,-0.3,0.46,9.76,True,MEDIUM,sos
27.19,221.95,4.97,0.11,-0.22,9.63,True,MEDIUM,sos
27.06,214.67,4.91,-0.23,0.11,9.8,True,MEDIUM,sos
28.16,192.77,5.46,-0.15,-0.1,9.9,True,MEDIUM,sos
29.67,237.11,5.2,0.07,-0.14,10.16,True,MEDIUM,sos
28.7,250.12,4.97,0.04,0.23,9.38,True,MEDIUM,sos
31.27,276.45,4.55,0.06,-0.01,10.03,True,MEDIUM,sos
28.88,309.22,5.21,-0.39,0.26,9.69,True,MEDIUM,sos
